category,analysis,method
LOCATION_INFORMATION,STATIC,<android.location.Location: float getAccuracy()>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getLatitude()>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: java.util.List getProviders(android.location.Criteria,boolean)>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: android.location.LocationProvider getProvider(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: android.location.Location getLastKnownLocation(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.location.LocationProvider: int getAccuracy()>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getLongitude()>
LOCATION_INFORMATION,STATIC,<android.location.Location: java.lang.String getProvider()>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getAltitude()>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: java.util.List getProviders(boolean)>
LOCATION_INFORMATION,STATIC,<android.location.Location: long getTime()>
SYSTEM_SETTINGS,STATIC,<org.apache.http.conn.ssl.SSLSocketFactory: org.apache.http.conn.ssl.SSLSocketFactory getSocketFactory()>
SYSTEM_SETTINGS,STATIC,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.View: int getWidth()>
NETWORK_INFORMATION,STATIC,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,STATIC,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getHost()>
NETWORK_INFORMATION,STATIC,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String[] list()>
NETWORK_INFORMATION,STATIC,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method[] getDeclaredMethods()>
NETWORK_INFORMATION,STATIC,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,STATIC,<android.app.ActivityManager: void getMemoryInfo(android.app.ActivityManager$MemoryInfo)>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<android.widget.RemoteViews: android.widget.RemoteViews clone()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<java.math.BigInteger: double doubleValue()>
NETWORK_INFORMATION,STATIC,<java.lang.Float: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<java.io.ObjectInputStream: float readFloat()>
NETWORK_INFORMATION,STATIC,<java.math.BigDecimal: double doubleValue()>
NETWORK_INFORMATION,STATIC,<java.lang.String: byte[] getBytes()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getPath()>
NETWORK_INFORMATION,STATIC,<java.lang.Thread: long getId()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.util.Set entrySet()>
NETWORK_INFORMATION,STATIC,<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.util.Map getHeaderFields()>
NETWORK_INFORMATION,STATIC,<android.view.View: android.content.res.Resources getResources()>
NETWORK_INFORMATION,STATIC,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.io.OutputStream getOutputStream()>
NETWORK_INFORMATION,STATIC,<android.content.Intent: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<java.lang.reflect.Field: int getInt(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<java.math.BigInteger: long longValue()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: float getY(int)>
NETWORK_INFORMATION,STATIC,<org.apache.http.HttpHost: java.lang.String toURI()>
NETWORK_INFORMATION,STATIC,<java.lang.Float: float floatValue()>
NETWORK_INFORMATION,STATIC,<java.lang.Throwable: java.lang.String getMessage()>
NETWORK_INFORMATION,STATIC,<java.math.BigInteger: byte[] toByteArray()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.pm.PackageManager getPackageManager()>
NETWORK_INFORMATION,STATIC,<java.util.LinkedHashMap: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<java.lang.StringBuffer: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.content.ComponentName: android.content.ComponentName clone()>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: int getInt(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<java.lang.Throwable: java.lang.Throwable getCause()>
NETWORK_INFORMATION,STATIC,<android.content.res.Resources: android.content.res.XmlResourceParser getXml(int)>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: java.lang.Object get(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.lang.String: char[] toCharArray()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: java.lang.String getPackageCodePath()>
NETWORK_INFORMATION,STATIC,<android.app.Dialog: android.view.Window getWindow()>
NETWORK_INFORMATION,STATIC,<android.content.res.AssetFileDescriptor: long getStartOffset()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.res.AssetManager getAssets()>
NETWORK_INFORMATION,STATIC,<java.security.Signature: java.security.Signature getInstance(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.SharedPreferences getSharedPreferences(java.lang.String,int)>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: int getPointerCount()>
