category,analysis,method
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.content.SharedPreferences getPreferences(int)>
NETWORK_INFORMATION,STATIC,<android.content.Intent: java.lang.String getStringExtra(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,STATIC,<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
NETWORK_INFORMATION,STATIC,<android.graphics.Paint: android.graphics.Paint$FontMetricsInt getFontMetricsInt()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getRef()>
NETWORK_INFORMATION,STATIC,<android.os.Message: android.os.Bundle getData()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: int getPointerId(int)>
NETWORK_INFORMATION,STATIC,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,STATIC,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<android.widget.RemoteViews: android.widget.RemoteViews clone()>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: java.util.Set keySet()>
NETWORK_INFORMATION,STATIC,<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>
NETWORK_INFORMATION,STATIC,<java.util.Locale: java.util.Locale getDefault()>
NETWORK_INFORMATION,STATIC,<java.lang.String: byte[] getBytes()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getPath()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,STATIC,<android.view.animation.Animation: android.view.animation.Animation clone()>
NETWORK_INFORMATION,STATIC,<java.lang.System: java.util.Properties getProperties()>
NETWORK_INFORMATION,STATIC,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,STATIC,<java.lang.ref.Reference: java.lang.Object get()>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.io.OutputStream getOutputStream()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: int getAction()>
