category,analysis,method
NETWORK_INFORMATION,STATIC,<android.view.View: int getWidth()>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: double getDouble(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,STATIC,<android.view.View: int getPaddingBottom()>
NETWORK_INFORMATION,STATIC,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.util.Collection values()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Field getDeclaredField(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getHost()>
NETWORK_INFORMATION,STATIC,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,STATIC,<java.lang.StackTraceElement: java.lang.String getClassName()>
NETWORK_INFORMATION,STATIC,<android.view.View$AccessibilityDelegate: android.view.accessibility.AccessibilityNodeProvider getAccessibilityNodeProvider(android.view.View)>
NETWORK_INFORMATION,STATIC,<android.os.Messenger: android.os.IBinder getBinder()>
NETWORK_INFORMATION,STATIC,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONArray put(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<android.os.Parcel: android.os.Parcelable readParcelable(java.lang.ClassLoader)>
NETWORK_INFORMATION,STATIC,<java.io.Reader: int read(char[])>
NETWORK_INFORMATION,STATIC,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,STATIC,<android.view.View: int getMeasuredHeight()>
NETWORK_INFORMATION,STATIC,<android.view.View: int getImportantForAccessibility()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<android.widget.RemoteViews: android.widget.RemoteViews clone()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.Intent registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter)>
NETWORK_INFORMATION,STATIC,<java.nio.Buffer: java.nio.Buffer rewind()>
NETWORK_INFORMATION,STATIC,<android.view.ViewConfiguration: int getScaledMinimumFlingVelocity()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<android.view.LayoutInflater: android.view.LayoutInflater$Factory getFactory()>
NETWORK_INFORMATION,STATIC,<java.util.concurrent.LinkedBlockingQueue: java.lang.Object take()>
NETWORK_INFORMATION,STATIC,<java.lang.String: byte[] getBytes()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getPath()>
NETWORK_INFORMATION,STATIC,<android.view.View: int getScrollY()>
NETWORK_INFORMATION,STATIC,<android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.util.Set entrySet()>
