category,analysis,method
CALENDAR_INFORMATION,STATIC,<java.util.Calendar: java.util.Date getTime()>
SYSTEM_SETTINGS,STATIC,<org.apache.http.conn.ssl.SSLSocketFactory: org.apache.http.conn.ssl.SSLSocketFactory getSocketFactory()>
SYSTEM_SETTINGS,STATIC,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
SYSTEM_SETTINGS,STATIC,<android.view.accessibility.AccessibilityManager: java.util.List getEnabledAccessibilityServiceList(int)>
LOCATION_INFORMATION,STATIC,<android.location.Location: float getBearing()>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getLatitude()>
LOCATION_INFORMATION,STATIC,<android.location.Address: java.lang.String getThoroughfare()>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: android.location.Location getLastKnownLocation(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.location.Address: java.lang.String getSubAdminArea()>
LOCATION_INFORMATION,STATIC,<android.location.Address: java.lang.String getPostalCode()>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: boolean isProviderEnabled(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.location.Address: java.lang.String getSubThoroughfare()>
LOCATION_INFORMATION,STATIC,<android.location.Location: long getTime()>
LOCATION_INFORMATION,STATIC,<android.location.Location: float getAccuracy()>
LOCATION_INFORMATION,STATIC,<android.location.Address: java.lang.String getLocality()>
LOCATION_INFORMATION,STATIC,<android.location.Geocoder: java.util.List getFromLocation(double,double,int)>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: java.lang.String getBestProvider(android.location.Criteria,boolean)>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getLongitude()>
LOCATION_INFORMATION,STATIC,<android.location.Location: java.lang.String getProvider()>
LOCATION_INFORMATION,STATIC,<android.location.Address: java.lang.String getAdminArea()>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getAltitude()>
LOCATION_INFORMATION,STATIC,<android.location.Address: java.lang.String getSubLocality()>
LOCATION_INFORMATION,STATIC,<android.location.Address: java.lang.String getCountryName()>
LOCATION_INFORMATION,STATIC,<android.location.Location: float getSpeed()>
LOCATION_INFORMATION,STATIC,<android.location.Address: java.lang.String getCountryCode()>
NETWORK_INFORMATION,STATIC,<android.view.View: int getWidth()>
NETWORK_INFORMATION,STATIC,<android.support.v4.view.PagerAdapter: float getPageWidth(int)>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: double getDouble(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.View: int getPaddingBottom()>
NETWORK_INFORMATION,STATIC,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,STATIC,<android.view.View: android.os.IBinder getApplicationWindowToken()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getHost()>
NETWORK_INFORMATION,STATIC,<java.lang.reflect.Array: int getLength(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONArray put(long)>
NETWORK_INFORMATION,STATIC,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,STATIC,<java.util.Date: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.view.InputDevice$MotionRange: int getAxis()>
NETWORK_INFORMATION,STATIC,<android.view.View$AccessibilityDelegate: android.view.accessibility.AccessibilityNodeProvider getAccessibilityNodeProvider(android.view.View)>
NETWORK_INFORMATION,STATIC,<android.graphics.drawable.Drawable: int getMinimumWidth()>
NETWORK_INFORMATION,STATIC,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONArray put(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<java.io.Reader: int read(char[])>
NETWORK_INFORMATION,STATIC,<java.util.AbstractMap: int hashCode()>
NETWORK_INFORMATION,STATIC,<android.content.ContentProvider: android.content.Context getContext()>
NETWORK_INFORMATION,STATIC,<android.widget.Scroller: float getCurrVelocity()>
NETWORK_INFORMATION,STATIC,<android.app.ActivityManager: void getMemoryInfo(android.app.ActivityManager$MemoryInfo)>
NETWORK_INFORMATION,STATIC,<android.view.View: int getImportantForAccessibility()>
NETWORK_INFORMATION,STATIC,<android.support.v4.view.ViewConfigurationCompat: int getScaledPagingTouchSlop(android.view.ViewConfiguration)>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONArray put(double)>
NETWORK_INFORMATION,STATIC,<java.lang.Package: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<android.view.InputDevice: int getId()>
NETWORK_INFORMATION,STATIC,<android.view.accessibility.AccessibilityEvent: int getRecordCount()>
NETWORK_INFORMATION,STATIC,<java.lang.Thread: long getId()>
NETWORK_INFORMATION,STATIC,<android.net.Uri$Builder: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,STATIC,<java.text.NumberFormat: java.text.NumberFormat getInstance(java.util.Locale)>
NETWORK_INFORMATION,STATIC,<android.widget.TextView: android.content.res.ColorStateList getTextColors()>
NETWORK_INFORMATION,STATIC,<android.support.v4.view.accessibility.AccessibilityRecordCompatIcs: java.lang.CharSequence getContentDescription(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: java.io.Serializable getSerializable(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.widget.AdapterView: int getFirstVisiblePosition()>
NETWORK_INFORMATION,STATIC,<java.util.LinkedList: java.lang.Object remove()>
NETWORK_INFORMATION,STATIC,<android.net.Uri: java.lang.String encode(java.lang.String,java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.accessibility.AccessibilityRecord: int getToIndex()>
NETWORK_INFORMATION,STATIC,<android.widget.TextView: int getSelectionStart()>
NETWORK_INFORMATION,STATIC,<java.lang.reflect.Constructor: int getModifiers()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.content.Intent getParentActivityIntent()>
NETWORK_INFORMATION,STATIC,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.io.OutputStream getOutputStream()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: java.lang.Object getLastNonConfigurationInstance()>
NETWORK_INFORMATION,STATIC,<android.view.InputDevice$MotionRange: float getMin()>
NETWORK_INFORMATION,STATIC,<android.content.Intent: java.lang.String getAction()>
NETWORK_INFORMATION,STATIC,<android.view.accessibility.AccessibilityRecord: int getMaxScrollX()>
NETWORK_INFORMATION,STATIC,<android.webkit.CookieSyncManager: android.webkit.CookieSyncManager createInstance(android.content.Context)>
NETWORK_INFORMATION,STATIC,<java.lang.Float: double doubleValue()>
NETWORK_INFORMATION,STATIC,<java.net.HttpURLConnection: java.lang.String getRequestMethod()>
NETWORK_INFORMATION,STATIC,<android.content.ContentResolver: java.lang.String getType(android.net.Uri)>
NETWORK_INFORMATION,STATIC,<java.util.AbstractQueue: java.lang.Object remove()>
NETWORK_INFORMATION,STATIC,<java.util.concurrent.FutureTask: java.lang.Object get(long,java.util.concurrent.TimeUnit)>
NETWORK_INFORMATION,STATIC,<java.util.concurrent.FutureTask: java.lang.Object get()>
NETWORK_INFORMATION,STATIC,<android.content.ComponentName: android.content.ComponentName clone()>
NETWORK_INFORMATION,STATIC,<android.content.res.TypedArray: int getInteger(int,int)>
NETWORK_INFORMATION,STATIC,<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getContentDescription()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.Package getPackage()>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<android.content.Intent: android.os.Parcelable getParcelableExtra(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.lang.Throwable: java.lang.Throwable getCause()>
NETWORK_INFORMATION,STATIC,<android.view.View: int getPaddingTop()>
NETWORK_INFORMATION,STATIC,<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getClassName()>
NETWORK_INFORMATION,STATIC,<android.view.View: int getOverScrollMode()>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: java.lang.Object get(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>
NETWORK_INFORMATION,STATIC,<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getText()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.content.ComponentName getCallingActivity()>
NETWORK_INFORMATION,STATIC,<java.security.Signature: java.security.Signature getInstance(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.SharedPreferences getSharedPreferences(java.lang.String,int)>
NETWORK_INFORMATION,STATIC,<android.app.Dialog: android.os.Bundle onSaveInstanceState()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: int getActionIndex()>
