<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837645"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3859 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 59"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 128"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837751"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837855"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 860 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837652"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 39"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837852"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3683 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 69"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@ad94a2e","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@b2c9cf"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837747"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837880"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837904"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837793"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837625"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837729"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 168"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837886"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.RelativeLayout{9398fde V.E...... ......I. 0,0-0,0}"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837516"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837801"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 1"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@badb8c4","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@2db93ad"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837802"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837594"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837707"
<android.os.Handler: boolean sendMessage(android.os.Message)>;"{ when=-13h6m48s749ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@94efb39","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@e42857e"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837506"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@1cd9aa4","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@881000d"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3056 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 4905 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 4294 KBytes"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837818"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@c9a711a","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@54444b"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3657 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 47"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 39"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 834 KBytes"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837764"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837746"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837772"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837878"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 4890 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837912"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@e3f06e7","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@29a8294"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837818"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837549"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 35"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837875"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837918"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 56"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837538"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837793"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837894"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@f8a21cd","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@5ab0a82"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 2239 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3919 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 41"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 692 KBytes"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@6172e1b","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@bcd0bb8"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@589f1e2","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@a3b0973"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3711 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3901 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837611"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 4875 KBytes"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@d0d66fb","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@5378318"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837576"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837731"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837890"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3343 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 37"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837926"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837544"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837656"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 4878 KBytes"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@b7a6ffe","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@db5435f"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@b6ba75d","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@8c2c8d2"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@f4d3606","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@8fa04c7"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837615"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 46"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837509"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@c9bbd10","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@c4a9009"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 184"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837658"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837883"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837553"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837612"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3620 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837750"
<android.content.res.Resources: android.content.res.AssetFileDescriptor openRawResourceFd(int)>;"2130968576"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 2531 KBytes"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837693"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837921"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837515"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837783"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837694"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@5bc346b","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@edd1bc8"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 1770 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Text use RAM: 720 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837724"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 852 KBytes"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"xuming"," msg recieved !"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@d5a3594","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@34183d"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 2656 KBytes"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837507"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837519"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837521"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 4177 KBytes"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@daa948c","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@b2c17d5"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837873"
<android.view.Window: void setAttributes(android.view.WindowManager$LayoutParams)>;"{(0,0)(fillxfill) sim={forwardNavigation} ty=BASE_APPLICATION wanim=0x1030001 needsMenuKey
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 12 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 620 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 27"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837819"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 2209 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 22"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3825 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 152"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837548"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837653"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 5096 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 5197 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837691"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837930"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837604"
<android.os.Handler: boolean sendMessage(android.os.Message)>;"{ when=-13h9m29s688ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837892"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837874"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837578"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 813 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837762"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837752"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 95"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837792"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837923"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 36"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837660"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837724"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837899"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 37 KBytes"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837644"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837762"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837768"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3838 KBytes"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@c16e601","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@59a6ca6"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 35"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837919"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 144"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 8"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837802"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 5146 KBytes"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837875"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 404 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 2181 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837604"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837569"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837889"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837718"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837876"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837918"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 53"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/catlaughs.ogg"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3836 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 2682 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837550"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"xuming","FeatureScreen is go !"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 27"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837521"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 38"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@de79a3c","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@30323c5"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837934"
<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>;"android.content.res.AssetManager$AssetInputStream@398420e","Rect(0, 0 - 0, 0)","android.graphics.BitmapFactory$Options@c8942f"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837602"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837928"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837923"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837505"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837512"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837536"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"Client","Exception: 1"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 30"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 162 KBytes"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837930"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 14"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837728"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837929"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837913"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 51"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 830 KBytes"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837603"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 2016 KBytes"
<android.content.res.Resources: java.io.InputStream openRawResource(int)>;"2130837612"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","ResID: 2130837651"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Picture use RAM: 3841 KBytes"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Width: 44"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"GameEngine","Height: 48"
