<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG21"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG19"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"2.dat"
<java.io.OutputStream: void write(byte[])>;"[B@8449682"
<java.io.OutputStream: void write(byte[])>;"[B@84982fb"
<java.io.OutputStream: void write(byte[])>;"[B@a32b29c"
<java.io.OutputStream: void write(byte[])>;"[B@c6d764"
<android.app.Activity: void setContentView(int)>;"2130903040"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG0"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"1.dat"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG2"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"3.dat"
<java.io.OutputStream: void write(byte[])>;"[B@20573de"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL12"
<android.app.Activity: void setVolumeControlStream(int)>;"3"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG32"
<java.io.OutputStream: void write(byte[])>;"[B@ba3cd71"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG24"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG13"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG14"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL23"
<android.graphics.Typeface: android.graphics.Typeface create(android.graphics.Typeface,int)>;"android.graphics.Typeface@cd455811","0"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.pzqab.PtSoccerActivity@94a73da","android.resource://net.chobin.android.pzqab/2130968577"
<android.graphics.Paint: void setStyle(android.graphics.Paint$Style)>;"FILL"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.pzqab.PtSoccerActivity@84ee6cf","android.resource://net.chobin.android.pzqab/2130968577"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG16"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL65"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"0.dat"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL14"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG7"
<android.graphics.Typeface: android.graphics.Typeface create(android.graphics.Typeface,int)>;"android.graphics.Typeface@9dd500d1","0"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG4"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG30"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL35"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"nnx.bc"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.pzqab.PtSoccerActivity@94a73da","android.resource://net.chobin.android.pzqab/2130968576"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.pzqab.PtSoccerActivity@84ee6cf","android.resource://net.chobin.android.pzqab/2130968576"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG9"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG3"
<android.graphics.Typeface: android.graphics.Typeface create(android.graphics.Typeface,int)>;"android.graphics.Typeface@d355811","0"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.pzqab.PtSoccerActivity@7ab9242","android.resource://net.chobin.android.pzqab/2130968577"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG26"
<android.app.Activity: void setRequestedOrientation(int)>;"4"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"chobin","LVL allow :256"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG1"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG10"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"ccn.ac"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG5"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG11"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG8"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG33"
<java.io.OutputStream: void write(byte[])>;"[B@72353d7"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.pzqab.PtSoccerActivity@7ab9242","android.resource://net.chobin.android.pzqab/2130968576"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG6"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL33"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"MAP0"
<java.io.OutputStream: void write(byte[])>;"[B@e4b60f6"
<java.io.OutputStream: void write(byte[])>;"[B@b2b22c9"
