<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------516"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"sy","--------------404.2575"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------305"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"sy","--------------442.395"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"sniper","opening select board..."
<android.util.Log: int w(java.lang.String,java.lang.String)>;"sy","--------------39.40875"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"sy","--------------0.0"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------392"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------610"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------43"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"sy","--------------602.5725"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------11"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------370"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"sy","--------------701.73"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------746"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------319"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------350"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"SoundManager.bgm","!= null"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"sy","--------------380.10376"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------142"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"sy","--------------813.6"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"java.lang.String>>>>>>>>>>>>>","1977"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------531"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------377"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------175"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"sy","--------------138.56625"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------231"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------86"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"sy","--------------743.6813"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------300"
