<android.util.Log: int d(java.lang.String,java.lang.String)>;"Iyanadroid","----onResume---"
;", ""-------GlRenderer -------------""","-------GlRenderer -------------"
<android.widget.TextView: void setText(java.lang.CharSequence)>;"Iyana"
<android.widget.TextView: void setText(java.lang.CharSequence)>;"Below AdWhirlLayout"
<android.app.Activity: void setContentView(android.view.View)>;"android.opengl.GLSurfaceView{984dd88 V.E...... ......I. 0,0-0,0}"
<android.view.Window: void setFlags(int,int)>;"1024","1024"
;Glrenderer ","renderer "
<android.app.Activity: void setContentView(android.view.View)>;"android.opengl.GLSurfaceView{3263112 V.E...... ......I. 0,0-0,0}"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Log","
;<android.app.Activity: void setRequestedOrientation(int)>;"1"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"
;-----""","---"""
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Iyanadroid"," ** rangeOfAccl ** 3 :: 1.0"
;---Activity Starts onCreate---display rotation---","-Activity Starts onCreate---display rotation---"
<android.app.Activity: void setContentView(android.view.View)>;"android.opengl.GLSurfaceView{b2e2f22 V.E...... ......I. 0,0-0,0}"
