<android.widget.ImageView: void setVisibility(int)>;"0"
<java.net.URL: void <init>;ava.lang.String)>","http://0ea7ce13b225e1a851c4-9a7e5b58dad95e5f97593bff7fb2b987.r87.cf2.rackcdn.com/com.feelingtouch.empirewar.png"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_jump.ogg"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"","download finish"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_jetpack.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_spittlezombie_dead.ogg"
<org.apache.http.params.HttpProtocolParams: void setContentCharset(org.apache.http.params.HttpParams,java.lang.String)>;"org.apache.http.params.BasicHttpParams@4dc8fc3","UTF-8"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_player_hurt.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss3_start.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_upgrade.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss3_dead.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_fatzombie_dead.ogg"
<android.view.View: void setFocusable(boolean)>;"1"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss2_start.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_jetpack_jump.ogg"
<android.view.View: void setFocusableInTouchMode(boolean)>;"1"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss1_dead.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_changegun.ogg"
<android.widget.ImageView: void setImageBitmap(android.graphics.Bitmap)>;"android.graphics.Bitmap@556038d"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boost.ogg"
<android.widget.ImageView: void setImageBitmap(android.graphics.Bitmap)>;"android.graphics.Bitmap@3785334"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_femalezombie_dead.ogg"
<org.json.JSONObject: org.json.JSONObject put(java.lang.String,int)>;"os","28"
<android.widget.TextView: void setText(java.lang.CharSequence)>;"Most exciting zombie shooter ever."
<android.view.View: void setVisibility(int)>;"8"
<android.os.Handler: boolean sendEmptyMessage(int)>;"1"
<android.os.Handler: boolean sendMessage(android.os.Message)>;"{ when=-3m13s705ms barrier=0 }"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_coin.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_hit.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_heal.ogg"
<android.app.Activity: void setVolumeControlStream(int)>;"3"
<android.widget.TextView: void setText(java.lang.CharSequence)>;"Zombie Frontier 3"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss1_attack1.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss2_attack1.ogg"
<android.os.Handler: boolean sendMessage(android.os.Message)>;"{ when=-2m52s925ms barrier=0 }"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/bgm_main.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss2_attack2.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_malezombie_dead.ogg"
<org.apache.http.params.HttpProtocolParams: void setContentCharset(org.apache.http.params.HttpParams,java.lang.String)>;"org.apache.http.params.BasicHttpParams@95fa1c8","UTF-8"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_motocycle.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_robert_speak.ogg"
<android.os.Handler: boolean sendMessage(android.os.Message)>;"{ when=-3m19s507ms barrier=0 }"
<org.apache.http.conn.scheme.SchemeRegistry: org.apache.http.conn.scheme.Scheme register(org.apache.http.conn.scheme.Scheme)>;"http:80"
<android.os.Handler: boolean sendEmptyMessageDelayed(int,long)>;"17","100"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss2_dead.ogg"
<java.net.URL: void <init>;ava.lang.String)>","http://85255de3b5c98f328c0a-82a9cb82f409b93a553598b3332bc451.r53.cf2.rackcdn.com/ADZF3D_H_1.jpg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_doctor_dead.ogg"
<org.apache.http.params.HttpProtocolParams: void setContentCharset(org.apache.http.params.HttpParams,java.lang.String)>;"org.apache.http.params.BasicHttpParams@7e0949a","UTF-8"
<org.apache.http.conn.scheme.SchemeRegistry: org.apache.http.conn.scheme.Scheme register(org.apache.http.conn.scheme.Scheme)>;"https:443"
<android.os.Handler: boolean sendMessage(android.os.Message)>;"{ when=-3m7s489ms barrier=0 }"
<android.os.Handler: boolean sendEmptyMessage(int)>;"19"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_fly_dart.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_wolf_dead.ogg"
<android.os.Handler: boolean sendEmptyMessage(int)>;"9"
<org.apache.http.message.AbstractHttpMessage: void setHeader(java.lang.String,java.lang.String)>;"Content-Encoding","UTF-8"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_achievement.ogg"
<android.os.Handler: boolean sendEmptyMessage(int)>;"18"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_devourer_dead.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_gun_laser.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_gun_rifle.ogg"
<org.json.JSONObject: org.json.JSONObject put(java.lang.String,int)>;"show_count_json_key","0"
<android.view.Window: void setFlags(int,int)>;"1024","1024"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss3_attack2.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_musclezombie_dead.ogg"
<org.apache.http.params.HttpProtocolParams: void setContentCharset(org.apache.http.params.HttpParams,java.lang.String)>;"org.apache.http.params.BasicHttpParams@736467d","UTF-8"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_gun_shot.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_player_dead.ogg"
<android.app.Activity: void setContentView(int)>;"2130903047"
<android.os.Handler: boolean sendEmptyMessage(int)>;"13"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_shield_active.ogg"
<java.net.URL: void <init>;ava.lang.String)>","http://ed7fe2ba0cc187d7c98b-169473d44f105caf2f8fd4e5f56d8008.r40.cf2.rackcdn.com/banner_ad_ew_en.jpg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_absorb.ogg"
<android.widget.ImageView: void setImageBitmap(android.graphics.Bitmap)>;"android.graphics.Bitmap@db43ff8"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_gun_normal.ogg"
<android.util.Log: int v(java.lang.String,java.lang.String)>;"","download start"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_button.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_bomb.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/bgm_s01.ogg"
<android.app.Activity: void setContentView(int)>;"2130903043"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_menu.ogg"
<android.widget.ProgressBar: void setVisibility(int)>;"8"
<java.net.URL: void <init>;ava.lang.String)>","http://0ea7ce13b225e1a851c4-9a7e5b58dad95e5f97593bff7fb2b987.r87.cf2.rackcdn.com/com.feelingtouch.zf3d.png"
<org.apache.http.message.AbstractHttpMessage: void setHeader(java.lang.String,java.lang.String)>;"Content-Type","text/json"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_ghostbaby_dead.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_gun_rpg.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss1_start.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss1_attack2.ogg"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_boss3_attack1.ogg"
<android.os.Handler: boolean sendEmptyMessage(int)>;"10"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_gun_gatling.ogg"
<android.app.Dialog: void setContentView(int)>;"2130903041"
<android.view.View: void setVisibility(int)>;"0"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sound/se_call_liudan.ogg"
<android.app.Dialog: void setContentView(int)>;"2130903040"
<android.os.Handler: boolean sendEmptyMessage(int)>;"0"
<android.app.Activity: void startActivity(android.content.Intent)>;"Intent { cmp=com.cafgame.gazlbay/com.wiyun.engine.skeleton.Skeleton }"
