<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sounds/TiaoYue02.mp3"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sounds/BeiJing01.mp3"
<android.app.Activity: void setContentView(int)>;"2130903040"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sounds/SiWang02.mp3"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.FrameLayout{bed6df6 V.E...... ......I. 0,0-0,0}"
<java.lang.String: boolean startsWith(java.lang.String)>;"/"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.FrameLayout{f17431b V.E...... ......I. 0,0-0,0}"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"nnx.bc"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Cocos2dxActivity","isEmulator=true"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.FrameLayout{aa6dfb0 V.E...... ......I. 0,0-0,0}"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"ccn.ac"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.FrameLayout{30e23b1 V.E...... ......I. 0,0-0,0}"
<java.io.OutputStream: void write(byte[])>;"[B@71d3327"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.FrameLayout{fa66004 V.E...... ......I. 0,0-0,0}"
<android.view.View: void setFocusableInTouchMode(boolean)>;"1"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.FrameLayout{909dc2d V.E...... ......I. 0,0-0,0}"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Cocos2dxActivity","product=sdk_gphone_x86_arm"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Cocos2dxActivity","model=AOSP on IA Emulator"
<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>;"sounds/AnNiu01.mp3"
<java.io.OutputStream: void write(byte[])>;"[B@263c703"
