<java.util.Properties: java.lang.Object setProperty(java.lang.String,java.lang.String)>;"game.secret","OlvipsU0NRMoRGvF9q9p6uTHPx5w2HkrkINVTlbXty8vtVJQRDtz6Q=="
<android.os.Handler: boolean sendMessage(android.os.Message)>;"{ when=-18h13m10s268ms barrier=0 }"
<java.util.Properties: java.lang.Object setProperty(java.lang.String,java.lang.String)>;"game.id","ba104db4-32fc-4197-8ffa-3e15d4bb4422"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"scoreloop.properties"
<java.util.Properties: java.lang.Object setProperty(java.lang.String,java.lang.String)>;"game.version","1.0"
<org.json.JSONObject: org.json.JSONObject put(java.lang.String,boolean)>;"delta","true"
<org.apache.http.params.HttpProtocolParams: void setUserAgent(org.apache.http.params.HttpParams,java.lang.String)>;"org.apache.http.params.BasicHttpParams@af820c2","Dalvik/2.1.0 (Linux; U; Android 9; AOSP on IA Emulator Build/PSR1.180720.117)"
<android.widget.ImageView: void setImageDrawable(android.graphics.drawable.Drawable)>;"android.graphics.drawable.BitmapDrawable@61a3a10"
<org.apache.http.params.HttpProtocolParams: void setUserAgent(org.apache.http.params.HttpParams,java.lang.String)>;"org.apache.http.params.BasicHttpParams@f3bc909","Dalvik/2.1.0 (Linux; U; Android 9; AOSP on IA Emulator Build/PSR1.180720.117)"
<java.net.URL: void <init>;ava.lang.String)>","https://api.scoreloop.com/bayeux"
