<java.io.OutputStream: void write(byte[])>;"[B@ea4fe4d"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG21"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL21"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.psdxyb.PtSoccerActivity@42a4552","android.resource://net.chobin.android.psdxyb/2130968577"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG19"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"2.dat"
<android.graphics.Typeface: android.graphics.Typeface create(android.graphics.Typeface,int)>;"android.graphics.Typeface@19cd5811","0"
<java.io.OutputStream: void write(byte[])>;"[B@ef3ff1c"
<android.app.Activity: void setContentView(int)>;"2130903040"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"1.dat"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG2"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL2"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL90"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"3.dat"
<android.app.Activity: void setVolumeControlStream(int)>;"3"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG32"
<java.io.OutputStream: void write(byte[])>;"[B@f4e162d"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG24"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG13"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG14"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL23"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.psdxyb.PtSoccerActivity@ebe7361","android.resource://net.chobin.android.psdxyb/2130968577"
<android.graphics.Paint: void setStyle(android.graphics.Paint$Style)>;"FILL"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG16"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"0.dat"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.psdxyb.PtSoccerActivity@5503249","android.resource://net.chobin.android.psdxyb/2130968576"
<android.graphics.Typeface: android.graphics.Typeface create(android.graphics.Typeface,int)>;"android.graphics.Typeface@c7b55811","0"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG7"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG4"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG30"
<java.io.OutputStream: void write(byte[])>;"[B@51e90fa"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL75"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG9"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG3"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL60"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG26"
<android.app.Activity: void setRequestedOrientation(int)>;"4"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"chobin","LVL allow :256"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG1"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG10"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG5"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG11"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL92"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG8"
<java.io.OutputStream: void write(byte[])>;"[B@28bf977"
<android.graphics.Typeface: android.graphics.Typeface create(android.graphics.Typeface,int)>;"android.graphics.Typeface@2c7d00d1","0"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG33"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL0"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.psdxyb.PtSoccerActivity@5503249","android.resource://net.chobin.android.psdxyb/2130968577"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.psdxyb.PtSoccerActivity@ebe7361","android.resource://net.chobin.android.psdxyb/2130968576"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"PAL77"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"IMG6"
<java.io.OutputStream: void write(byte[])>;"[B@6b440f3"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"MAP0"
<android.media.MediaPlayer: void setDataSource(android.content.Context,android.net.Uri)>;"net.chobin.android.psdxyb.PtSoccerActivity@42a4552","android.resource://net.chobin.android.psdxyb/2130968576"
