<android.graphics.Matrix: void setValues(float[])>;"[F@33c095"
<android.graphics.Matrix: void setValues(float[])>;"[F@721480a"
<android.graphics.Matrix: void setValues(float[])>;"[F@4f592ca"
<android.graphics.Matrix: void setValues(float[])>;"[F@bdb0183"
<android.graphics.Matrix: void setValues(float[])>;"[F@c366654"
<android.graphics.Matrix: void setValues(float[])>;"[F@2c5a006"
<android.graphics.Matrix: void setValues(float[])>;"[F@213791a"
<android.graphics.Matrix: void setValues(float[])>;"[F@ee34bcb"
<android.graphics.Matrix: void setValues(float[])>;"[F@a3451c"
<android.graphics.Matrix: void setValues(float[])>;"[F@adb7203"
<android.graphics.Matrix: void setValues(float[])>;"[F@4053e3b"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, -4099.1846][0.0, 3.2727273, -38.482567][0.0, 0.0, 1.0]}"
<android.graphics.Matrix: void setRotate(float,float,float)>;"270.0","1702.4331","614.04083"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"sy","--------------620.37"
<android.graphics.Matrix: void setValues(float[])>;"[F@e2c124"
<android.graphics.Matrix: void setValues(float[])>;"[F@2eefa40"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"sniper","test multiTouch 0"
<android.graphics.Matrix: void setValues(float[])>;"[F@38c47f9"
<android.graphics.Matrix: void setValues(float[])>;"[F@c0ae733"
<android.graphics.Matrix: void setValues(float[])>;"[F@555ec59"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2005.5725][0.0, 0.0, 1.0]}"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------120"
<android.graphics.Matrix: void setValues(float[])>;"[F@15d9e1a"
<android.graphics.Matrix: void setValues(float[])>;"[F@61d8c7a"
<android.graphics.Matrix: void setValues(float[])>;"[F@7af9869"
<android.graphics.Matrix: void setValues(float[])>;"[F@8959cb7"
<android.graphics.Matrix: void setValues(float[])>;"[F@86422ba"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -560.1268][0.0, 0.0, 1.0]}"
<android.graphics.Matrix: void setValues(float[])>;"[F@bff29cd"
<android.graphics.Matrix: void setTranslate(float,float)>;"-42.52025","-92.43703"
<android.graphics.Matrix: void setValues(float[])>;"[F@68e9e8f"
<android.graphics.Matrix: void setTranslate(float,float)>;"-24.01785","-106.166595"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -2069.099][0.0, 0.0, 1.0]}"
<android.graphics.Matrix: void setValues(float[])>;"[F@eb17699"
<android.graphics.Matrix: void setRotate(float,float,float)>;"90.0","1765.0447","541.22235"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
<android.graphics.Matrix: void setValues(float[])>;"[F@b8b0cad"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------142"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, -4805.997][0.0, 3.2727273, -344.81018][0.0, 0.0, 1.0]}"
<android.graphics.Matrix: void setValues(float[])>;"[F@3d57370"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"closing story Board","--------------closing Story Board **"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, -4294.129][0.0, 3.2727273, -1933.8951][0.0, 0.0, 1.0]}"
<android.graphics.Matrix: void setValues(float[])>;"[F@c4d2acd"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -658.38965][0.0, 0.0, 1.0]}"
<android.graphics.Matrix: void setValues(float[])>;"[F@2c41fa4"
<android.graphics.Matrix: void setRotate(float,float,float)>;"300.0","1648.3164","867.39374"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, 103.48001][0.0, 3.2727273, -744.5061][0.0, 0.0, 1.0]}"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, -4888.582][0.0, 3.2727273, -1822.854][0.0, 0.0, 1.0]}"
<android.graphics.Matrix: void setValues(float[])>;"[F@c2ac384"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------377"
<android.graphics.Matrix: void setValues(float[])>;"[F@ed05a34"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------175"
<android.graphics.Matrix: void setValues(float[])>;"[F@1327af5"
<android.graphics.Matrix: void setValues(float[])>;"[F@7c4be7a"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, -2320.6416][0.0, 3.2727273, -138.4344][0.0, 0.0, 1.0]}"
<android.graphics.Matrix: void setValues(float[])>;"[F@9879f0"
<android.graphics.Matrix: void setValues(float[])>;"[F@20382de"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"time","------------694"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, -4120.991][0.0, 3.2727273, -2010.0458][0.0, 0.0, 1.0]}"
<android.graphics.Matrix: void setValues(float[])>;"[F@824f71b"
<android.graphics.Canvas: void setMatrix(android.graphics.Matrix)>;"Matrix{[-3.2727273, 0.0, -3017.0046][0.0, 3.2727273, -1883.8759][0.0, 0.0, 1.0]}"
<android.graphics.Matrix: void setValues(float[])>;"[F@e75680f"
