<android.content.Intent: android.content.Intent setClass(android.content.Context,java.lang.Class)>;"org.nwhy.WhackAMolesysgrw.WhackAMole@537db95","class org.nwhy.WhackAMolesysgrw.Game"
<android.app.Activity: void setContentView(int)>;"2130903043"
<android.graphics.Paint: void setStrokeCap(android.graphics.Paint$Cap)>;"ROUND"
<android.app.Activity: void setContentView(int)>;"2130903041"
<android.view.View: void setVisibility(int)>;"4"
<android.app.Activity: void startActivity(android.content.Intent)>;"Intent { cmp=org.nwhy.WhackAMolesysgrw/.Game }"
<android.graphics.drawable.Drawable: void setBounds(int,int,int,int)>;"0","0","80","80"
<android.util.Log: int i(java.lang.String,java.lang.String)>;"线程","-------->>"
<android.view.Window: void setFlags(int,int)>;"1024","1024"
<android.graphics.Paint: void setStrokeJoin(android.graphics.Paint$Join)>;"ROUND"
<android.app.Activity: void setContentView(int)>;"2130903040"
<android.graphics.Paint: void setStyle(android.graphics.Paint$Style)>;"STROKE"
<android.content.Intent: android.content.Intent setClass(android.content.Context,java.lang.Class)>;"org.nwhy.WhackAMolesysgrw.WhackAMole@fea488f","class org.nwhy.WhackAMolesysgrw.About"
<android.app.Activity: void startActivity(android.content.Intent)>;"Intent { cmp=org.nwhy.WhackAMolesysgrw/.About }"
<android.app.Activity: void startActivity(android.content.Intent)>;"Intent { cmp=org.nwhy.WhackAMolesysgrw/.WhackAMole }"
<android.app.Activity: void setContentView(int)>;"2130903042"
<android.os.Handler: boolean sendMessage(android.os.Message)>;"{ when=-18h41m55s78ms barrier=0 }"
<android.os.Handler: boolean sendMessage(android.os.Message)>;"{ when=-18h43m40s205ms barrier=0 }"
