<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"nnx.bc"
<android.graphics.Paint: void setStrokeCap(android.graphics.Paint$Cap)>;"ROUND"
<android.view.View: void setVisibility(int)>;"4"
<android.util.Log: int i(java.lang.String,java.lang.String)>;"线程","-------->>"
<android.view.View: void setVisibility(int)>;"0"
<android.graphics.Paint: void setStrokeJoin(android.graphics.Paint$Join)>;"ROUND"
<android.graphics.Paint: void setStyle(android.graphics.Paint$Style)>;"STROKE"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"ccn.ac"
<android.graphics.Paint: void setStrokeJoin(android.graphics.Paint$Join)>;"BEVEL"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.RelativeLayout{5c82077 V.E...... ......I. 0,0-0,0}"
<java.io.OutputStream: void write(byte[])>;"[B@7aa3933"
