<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>;"POST"
<android.widget.ImageView: void setVisibility(int)>;"0"
<android.widget.ProgressBar: void setProgress(int)>;"26"
<android.widget.ProgressBar: void setProgress(int)>;"37"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.RelativeLayout{1ce6804 V.E...... ......I. 0,0-0,0}"
<android.util.Log: int e(java.lang.String,java.lang.String)>;"Main","onStart"
<android.widget.ProgressBar: void setProgress(int)>;"5"
<android.widget.ProgressBar: void setProgress(int)>;"0"
<android.widget.ProgressBar: void setProgress(int)>;"10"
<android.widget.ProgressBar: void setProgress(int)>;"38"
<android.widget.ProgressBar: void setProgress(int)>;"28"
<android.widget.ProgressBar: void setProgress(int)>;"1"
<android.os.Handler: boolean sendEmptyMessage(int)>;"44"
<android.view.View: void setFocusableInTouchMode(boolean)>;"1"
<android.widget.ProgressBar: void setProgress(int)>;"16"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.RelativeLayout{609a972 V.E...... ......I. 0,0-0,0}"
<android.app.Activity: void startActivity(android.content.Intent)>;"Intent { flg=0x10000000 cmp=com.cat.pianocgo/.MainWindow }"
<android.app.Activity: void setContentView(int)>;"2130903060"
<android.widget.ProgressBar: void setProgress(int)>;"31"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"DoodleMobileAnaylise","syncContents: p=android&a=null&m=2.1.3b01&d=null&v=123&j=[{""hb"":{""g"":""null"",""id"":""6b936331b33fc4ed5de7c082132e1c4f4e3698ad"",""a"":""null"",""p"":""android"",""m"":""2.1.3b01"",""v"":""42"",""d"":""null"",""dm"":""null"",""dv"":""null"",""hwdm"":""null"",""lg"":""en"",""lo"":""United+States"",""pn"":""com.game.myscvwe""},""ev"":[]}]"
<android.os.Handler: boolean sendEmptyMessageDelayed(int,long)>;"100001","240000"
<android.app.Activity: void setVolumeControlStream(int)>;"3"
<android.widget.ProgressBar: void setProgress(int)>;"2"
<android.widget.ProgressBar: void setProgress(int)>;"17"
<android.widget.ProgressBar: void setProgress(int)>;"33"
<android.widget.ProgressBar: void setProgress(int)>;"25"
<android.widget.ProgressBar: void setProgress(int)>;"4"
<java.net.HttpURLConnection: void setRequestMethod(java.lang.String)>;"GET"
<android.os.Handler: boolean sendEmptyMessageDelayed(int,long)>;"0","20000"
<android.widget.ProgressBar: void setProgress(int)>;"35"
<android.widget.ProgressBar: void setProgress(int)>;"8"
<android.widget.ProgressBar: void setProgress(int)>;"11"
<android.widget.ProgressBar: void setProgress(int)>;"34"
<android.widget.ProgressBar: void setProgress(int)>;"13"
<android.os.Handler: boolean sendEmptyMessage(int)>;"33"
