<android.app.Activity: void setContentView(android.view.View)>;"android.widget.RelativeLayout{2994d37 V.E...... ......I. 0,0-0,0}"
<android.graphics.Paint: void setStrokeCap(android.graphics.Paint$Cap)>;"ROUND"
<android.view.View: void setVisibility(int)>;"4"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.RelativeLayout{eda7e5 V.E...... ......I. 0,0-0,0}"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.RelativeLayout{94b1cc7 V.E...... ......I. 0,0-0,0}"
<android.util.Log: int i(java.lang.String,java.lang.String)>;"线程","-------->>"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.RelativeLayout{c23779f V.E...... ......I. 0,0-0,0}"
<android.view.View: void setVisibility(int)>;"0"
<android.graphics.Paint: void setStrokeJoin(android.graphics.Paint$Join)>;"ROUND"
<android.graphics.Paint: void setStyle(android.graphics.Paint$Style)>;"STROKE"
<android.app.Activity: void setContentView(android.view.View)>;"android.widget.RelativeLayout{6f94205 V.E...... ......I. 0,0-0,0}"
<android.graphics.Paint: void setStrokeJoin(android.graphics.Paint$Join)>;"BEVEL"
