<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@93d71ac","YourDevelopmentAppKey"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@7d83c92","YourEmailAddress"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@7d83c92","YourDevelopmentAppSecret"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@7d83c92","c2dm"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Toonix - UALib","In Production? false"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@93d71ac","false"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@93d71ac","YourDevelopmentAppSecret"
<java.io.OutputStream: void write(byte[])>;"[B@52204bd"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Unity","onDetachedFromWindow"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@911a34f","false"
<android.os.Handler: boolean sendEmptyMessageDelayed(int,long)>;"100001","240000"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@911a34f","YourProductionAppKey"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@911a34f","YourDevelopmentAppKey"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@7d83c92","YourProductionAppSecret"
<java.io.OutputStream: void write(byte[])>;"[B@74e74ae"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Toonix - UALib","Push Service started with intent=Intent { act=com.urbanairship.push.START cmp=com.blokwise.cartl/com.urbanairship.push.PushService }"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@911a34f","YourProductionAppSecret"
<android.util.Log: int w(java.lang.String,java.lang.String)>;"DoodleMobileAnaylise","create files"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@93d71ac","YourProductionAppKey"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@7d83c92","YourDevelopmentAppKey"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@93d71ac","c2dm"
<android.app.Activity: void startActivity(android.content.Intent)>;"Intent { flg=0x10000 cmp=com.blokwise.cartl/com.unity3d.player.UnityPlayerNativeActivity }"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"nnx.bc"
<org.xmlpull.v1.XmlPullParserFactory: void setNamespaceAware(boolean)>;"1"
<android.app.Activity: void setContentView(android.view.View)>;"com.unity3d.player.UnityPlayer{fa65b27 V.E...... ......I. 0,0-0,0}"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"airshipconfig.properties"
<java.net.URL: void <init>;ava.lang.String)>","http://mobwise.me/xml/banner.php?language=English&type=splash&device=iphone"
<android.os.Handler: boolean sendEmptyMessageDelayed(int,long)>;"0","20000"
<android.view.Window: void setFlags(int,int)>;"1024","1024"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@93d71ac","YourProductionAppSecret"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Toonix - UALib","Initializing Analytics."
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@911a34f","c2dm"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Toonix - UALib","Initializing Push."
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@7d83c92","false"
<android.content.Intent: android.content.Intent setAction(java.lang.String)>;"com.urbanairship.push.START"
<android.view.View: void setFocusable(boolean)>;"1"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@911a34f","YourEmailAddress"
<android.app.Activity: void setContentView(android.view.View)>;"com.unity3d.player.UnityPlayer{4475f9f V.E...... ......I. 0,0-0,0}"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"ccn.ac"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Toonix - UALib","Airship Take Off! Lib Version: 1.1.3 / App key = YourDevelopmentAppKey / secret = YourDevelopmentAppSecret"
<android.view.View: void setFocusableInTouchMode(boolean)>;"1"
<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>;"bin/Data/settings.xml"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@911a34f","YourDevelopmentAppSecret"
<java.lang.String: boolean startsWith(java.lang.String)>;"arm"
<java.net.URL: void <init>;ava.lang.String)>","http://www.blokwise.com/partners/turner/cartoonnetwork/toonix/language/localization.xml"
<android.app.Activity: void setContentView(android.view.View)>;"com.unity3d.player.UnityPlayer{6b20dd3 V.E...... ......I. 0,0-0,0}"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@7d83c92","YourProductionAppKey"
<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>;"com.urbanairship.AirshipConfigOptions@93d71ac","YourEmailAddress"
<android.util.Log: int d(java.lang.String,java.lang.String)>;"Unity","Creating OpenGL ES 2.0 context (RGBA32 8888 24/8)"
