category,analysis,method
LOCATION_INFORMATION,STATIC,<android.telephony.TelephonyManager: int getNetworkType()>
SYSTEM_SETTINGS,STATIC,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.View: int getWidth()>
NETWORK_INFORMATION,STATIC,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,STATIC,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.util.Collection values()>
NETWORK_INFORMATION,STATIC,<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
NETWORK_INFORMATION,STATIC,<java.util.LinkedList: java.lang.Object getFirst()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getPath()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getAuthority()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getHost()>
NETWORK_INFORMATION,STATIC,<java.util.Date: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,STATIC,<android.os.Message: android.os.Bundle getData()>
NETWORK_INFORMATION,STATIC,<android.os.Messenger: android.os.IBinder getBinder()>
NETWORK_INFORMATION,STATIC,<java.util.Date: int getDate()>
NETWORK_INFORMATION,STATIC,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,STATIC,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,STATIC,<java.util.AbstractMap: int hashCode()>
NETWORK_INFORMATION,STATIC,<java.nio.CharBuffer: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<android.widget.RemoteViews: android.widget.RemoteViews clone()>
NETWORK_INFORMATION,STATIC,<java.nio.Buffer: java.nio.Buffer rewind()>
