"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { flg=0x10000 cmp=com.noobyisland.Laso/com.unity3d.player.UnityPlayerNativeActivity }"
"<java.lang.String: boolean startsWith(java.lang.String)>","arm"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","bin/Data/settings.xml"
"<org.xmlpull.v1.XmlPullParserFactory: void setNamespaceAware(boolean)>","1"
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.view.View: void setFocusable(boolean)>","1"
"<android.view.View: void setFocusableInTouchMode(boolean)>","1"
"<android.app.Activity: void setContentView(android.view.View)>","com.unity3d.player.UnityPlayer{8782956 V.E...... ......I. 0,0-0,0}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Unity","Creating OpenGL ES 2.0 context (RGB16 565 24/8)"
"<java.net.URL: void <init>(java.lang.String)>","http://stats.unity3d.com/HWStats.cgi"
"<android.widget.ProgressBar: void setVisibility(int)>","0"
"<android.widget.ProgressBar: void setVisibility(int)>","8"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","Unity","Unable to find Kernel32.dll"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","Unity","Unable to find Kernel32.dll"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","Unity","Unable to find winmm.dll"
"<java.net.URL: void <init>(java.lang.String)>","http://www.google-analytics.com/__utm.gif?utmwv=4.8.1ma&utmt=event&utmcs=UTF-8&utmac=UA-3642534-15&utmn=952294306&utmul=en&utmcc=__utma%3D1.18446744073511355136.1682432292.1682432292.1682432292.2%3B&utme=5(uLink1.3.0*Connect*122.32.43.389201)"
"<java.net.URL: void <init>(java.lang.String)>","http://www.google-analytics.com/__utm.gif?utmwv=4.8.1ma&utmt=event&utmcs=UTF-8&utmac=UA-3642534-15&utmn=1238465697&utmul=en&utmcc=__utma%3D1.18446744073511355136.1682432292.1682432292.1682432292.2%3B&utme=5(uLink1.3.0*Connect*122.32.43.38%253A9201)"
"<java.net.URL: void <init>(java.lang.String)>","http://www.google-analytics.com/__utm.gif?utmwv=4.8.1ma&utmt=event&utmcs=UTF-8&utmac=UA-3642534-15&utmn=1025865716&utmul=en&utmcc=__utma%3D1.18446744073511355136.1682432292.1682432292.1682432292.2%3B&utme=5(uLink1.3.0*Connect*122.32.43.38%253A9201)"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Unity","onDetachedFromWindow"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { flg=0x10000 cmp=com.noobyisland.Laso/com.unity3d.player.UnityPlayerNativeActivity }"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Unity","onDetachedFromWindow"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { flg=0x10000 cmp=com.noobyisland.Laso/com.unity3d.player.UnityPlayerNativeActivity }"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Unity","onDetachedFromWindow"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { flg=0x10000 cmp=com.noobyisland.Laso/com.unity3d.player.UnityPlayerNativeActivity }"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Unity","onDetachedFromWindow"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { flg=0x10000 cmp=com.noobyisland.Laso/com.unity3d.player.UnityPlayerNativeActivity }"
