"<android.os.Handler: boolean sendEmptyMessageDelayed(int,long)>","0","20000"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","airshipconfig.properties"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","false"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","YourEmailAddress"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","YourDevelopmentAppKey"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","YourDevelopmentAppSecret"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","false"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","false"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","YourProductionAppKey"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","YourProductionAppSecret"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","c2dm"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Toonix - UALib","Airship Take Off! Lib Version: 1.1.3 / App key = YourDevelopmentAppKey / secret = YourDevelopmentAppSecret"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Toonix - UALib","In Production? false"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Toonix - UALib","Initializing Push."
"<android.content.Intent: android.content.Intent setAction(java.lang.String)>","com.urbanairship.push.START"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Toonix - UALib","Initializing Analytics."
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { flg=0x10000 cmp=com.blokwise.cartl/com.unity3d.player.UnityPlayerNativeActivity }"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","airshipconfig.properties"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","false"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","YourEmailAddress"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","YourDevelopmentAppKey"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","YourDevelopmentAppSecret"
"<java.lang.reflect.Field: void set(java.lang.Object,java.lang.Object)>","com.urbanairship.AirshipConfigOptions@7d83c92","false"
