category,analysis,method
CALENDAR_INFORMATION,STATIC,<java.util.Calendar: java.util.Date getTime()>
CALENDAR_INFORMATION,STATIC,<java.util.Calendar: java.util.Calendar getInstance()>
CALENDAR_INFORMATION,STATIC,<java.util.Calendar: java.util.TimeZone getTimeZone()>
CALENDAR_INFORMATION,STATIC,<java.util.Calendar: int get(int)>
SYSTEM_SETTINGS,STATIC,<android.provider.Settings$System: int getInt(android.content.ContentResolver,java.lang.String)>
SYSTEM_SETTINGS,STATIC,<javax.net.ssl.SSLContext: javax.net.ssl.SSLSocketFactory getSocketFactory()>
SYSTEM_SETTINGS,STATIC,<javax.net.ssl.SSLContext: javax.net.ssl.SSLContext getInstance(java.lang.String)>
SYSTEM_SETTINGS,STATIC,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
SYSTEM_SETTINGS,STATIC,<android.provider.Settings$System: int getInt(android.content.ContentResolver,java.lang.String,int)>
SYSTEM_SETTINGS,DYNAMIC,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getLatitude()>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: java.util.List getProviders(android.location.Criteria,boolean)>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: android.location.LocationProvider getProvider(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: android.location.Location getLastKnownLocation(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: boolean isProviderEnabled(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: java.util.List getProviders(boolean)>
LOCATION_INFORMATION,STATIC,<android.location.Location: long getTime()>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: java.util.List getAllProviders()>
LOCATION_INFORMATION,STATIC,<android.location.Location: float getAccuracy()>
LOCATION_INFORMATION,STATIC,<android.location.Criteria: int getAccuracy()>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: java.lang.String getBestProvider(android.location.Criteria,boolean)>
LOCATION_INFORMATION,STATIC,<android.location.LocationProvider: int getAccuracy()>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getLongitude()>
LOCATION_INFORMATION,STATIC,<android.location.Location: java.lang.String getProvider()>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getAltitude()>
NETWORK_INFORMATION,STATIC,<android.view.View: int getWidth()>
NETWORK_INFORMATION,STATIC,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,STATIC,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,STATIC,<android.view.InputDevice$MotionRange: float getRange()>
NETWORK_INFORMATION,STATIC,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,STATIC,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONArray put(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method[] getDeclaredMethods()>
NETWORK_INFORMATION,STATIC,<java.lang.Object: java.lang.Object clone()>
