category,analysis,method
LOCATION_INFORMATION,STATIC,<android.location.Location: double getLatitude()>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: android.location.Location getLastKnownLocation(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getLongitude()>
LOCATION_INFORMATION,STATIC,<android.location.Location: long getTime()>
LOCATION_INFORMATION,DYNAMIC,<android.location.LocationManager: android.location.Location getLastKnownLocation(java.lang.String)>
CALENDAR_INFORMATION,STATIC,<java.util.Calendar: java.util.Calendar getInstance(java.util.Locale)>
CALENDAR_INFORMATION,STATIC,<java.util.Calendar: java.util.TimeZone getTimeZone()>
CALENDAR_INFORMATION,DYNAMIC,<java.util.Calendar: java.util.Calendar getInstance(java.util.Locale)>
CALENDAR_INFORMATION,DYNAMIC,<java.util.Calendar: java.util.TimeZone getTimeZone()>
SYSTEM_SETTINGS,STATIC,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: double getDouble(java.lang.String)>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: java.lang.String getString(int)>
NETWORK_INFORMATION,STATIC,<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>
NETWORK_INFORMATION,STATIC,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,STATIC,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.util.Collection values()>
NETWORK_INFORMATION,STATIC,<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONArray put(int)>
NETWORK_INFORMATION,STATIC,<android.net.wifi.WifiManager: android.net.wifi.WifiInfo getConnectionInfo()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Field getDeclaredField(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.nio.charset.Charset: java.nio.charset.Charset defaultCharset()>
NETWORK_INFORMATION,STATIC,<android.os.Message: android.os.Bundle getData()>
NETWORK_INFORMATION,STATIC,<android.os.Messenger: android.os.IBinder getBinder()>
NETWORK_INFORMATION,STATIC,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONArray put(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<android.widget.RemoteViews: android.widget.RemoteViews clone()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.Intent registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter)>
NETWORK_INFORMATION,STATIC,<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>
NETWORK_INFORMATION,STATIC,<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.util.Locale: java.util.Locale getDefault()>
NETWORK_INFORMATION,STATIC,<android.app.PendingIntent: android.app.PendingIntent getService(android.content.Context,int,android.content.Intent,int)>
NETWORK_INFORMATION,STATIC,<java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.lang.String: byte[] getBytes()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getPath()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: long getLong(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.animation.Animation: android.view.animation.Animation clone()>
NETWORK_INFORMATION,STATIC,<android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.util.Set entrySet()>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONArray getJSONArray(int)>
NETWORK_INFORMATION,STATIC,<android.net.wifi.WifiInfo: java.lang.String getMacAddress()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getParent()>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: java.util.Iterator keys()>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.lang.Object getContent()>
NETWORK_INFORMATION,STATIC,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: java.lang.String[] getStringArray(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: int getAction()>
NETWORK_INFORMATION,STATIC,<android.content.res.Resources: java.lang.String getString(int)>
NETWORK_INFORMATION,STATIC,<java.lang.reflect.Field: int getInt(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>
NETWORK_INFORMATION,STATIC,<android.provider.Settings$Secure: java.lang.String getString(android.content.ContentResolver,java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: float getY(int)>
NETWORK_INFORMATION,STATIC,<java.lang.Long: long longValue()>
NETWORK_INFORMATION,STATIC,<android.net.NetworkInfo: java.lang.String getExtraInfo()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.Context getApplicationContext()>
NETWORK_INFORMATION,STATIC,<java.lang.Throwable: java.lang.String getMessage()>
NETWORK_INFORMATION,STATIC,<java.lang.Thread: java.lang.Thread$UncaughtExceptionHandler getDefaultUncaughtExceptionHandler()>
NETWORK_INFORMATION,STATIC,<java.math.BigInteger: byte[] toByteArray()>
NETWORK_INFORMATION,STATIC,<java.lang.Throwable: java.lang.StackTraceElement[] getStackTrace()>
NETWORK_INFORMATION,STATIC,<javax.crypto.Cipher: javax.crypto.Cipher getInstance(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.view.MenuInflater getMenuInflater()>
NETWORK_INFORMATION,STATIC,<android.app.ActivityManager: java.util.List getRunningAppProcesses()>
NETWORK_INFORMATION,STATIC,<android.os.Environment: java.lang.String getExternalStorageState()>
NETWORK_INFORMATION,STATIC,<android.content.res.Resources: android.util.DisplayMetrics getDisplayMetrics()>
NETWORK_INFORMATION,STATIC,<java.lang.StringBuffer: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.content.ComponentName: android.content.ComponentName clone()>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: boolean getBoolean(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: java.lang.Object getSystemService(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: int getInt(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: int getInt(int)>
NETWORK_INFORMATION,STATIC,<java.lang.Throwable: java.lang.Throwable getCause()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Field getField(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: java.lang.ClassLoader getClassLoader()>
NETWORK_INFORMATION,STATIC,<android.app.PendingIntent: android.app.PendingIntent getActivity(android.content.Context,int,android.content.Intent,int)>
NETWORK_INFORMATION,STATIC,<java.util.Vector: java.lang.Object get(int)>
NETWORK_INFORMATION,STATIC,<java.util.ArrayList: java.util.Iterator iterator()>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: java.lang.Object get(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>
NETWORK_INFORMATION,STATIC,<android.content.res.Resources: android.content.res.Configuration getConfiguration()>
NETWORK_INFORMATION,STATIC,<android.content.Context: java.lang.String getString(int)>
NETWORK_INFORMATION,STATIC,<android.webkit.WebView: android.webkit.WebSettings getSettings()>
NETWORK_INFORMATION,STATIC,<java.util.Stack: java.lang.Object pop()>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: int getInt(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: int getPointerCount()>
NETWORK_INFORMATION,STATIC,<android.os.HandlerThread: android.os.Looper getLooper()>
NETWORK_INFORMATION,STATIC,<android.net.Uri: android.net.Uri parse(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.util.Date: long getTime()>
NETWORK_INFORMATION,STATIC,<java.text.DateFormat: java.lang.String format(java.util.Date)>
NETWORK_INFORMATION,STATIC,<android.app.AlertDialog$Builder: android.app.AlertDialog show()>
NETWORK_INFORMATION,STATIC,<android.telephony.TelephonyManager: java.lang.String getDeviceId()>
NETWORK_INFORMATION,STATIC,<android.net.NetworkInfo: int getType()>
NETWORK_INFORMATION,STATIC,<android.widget.Toast: android.widget.Toast makeText(android.content.Context,java.lang.CharSequence,int)>
NETWORK_INFORMATION,STATIC,<android.graphics.drawable.BitmapDrawable: android.graphics.Bitmap getBitmap()>
NETWORK_INFORMATION,STATIC,<java.text.NumberFormat: java.lang.String format(double)>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: java.lang.String getString(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: java.lang.String getString(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>
NETWORK_INFORMATION,STATIC,<android.media.AudioManager: int getStreamVolume(int)>
NETWORK_INFORMATION,STATIC,<java.io.Writer: java.io.Writer append(java.lang.CharSequence,int,int)>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getCanonicalPath()>
NETWORK_INFORMATION,STATIC,<android.content.Intent: android.os.Bundle getExtras()>
NETWORK_INFORMATION,STATIC,<java.nio.charset.Charset: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<java.security.MessageDigest: byte[] digest()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap createScaledBitmap(android.graphics.Bitmap,int,int,boolean)>
NETWORK_INFORMATION,STATIC,<android.telephony.TelephonyManager: java.lang.String getSubscriberId()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: float getX(int)>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.io.InputStream getInputStream()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.pm.ApplicationInfo getApplicationInfo()>
NETWORK_INFORMATION,STATIC,<android.webkit.WebHistoryItem: android.webkit.WebHistoryItem clone()>
NETWORK_INFORMATION,STATIC,<java.lang.System: java.lang.String getProperty(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: int getHeight()>
NETWORK_INFORMATION,STATIC,<java.lang.String: byte[] getBytes(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.net.NetworkInfo: java.lang.String getSubtypeName()>
NETWORK_INFORMATION,STATIC,<javax.crypto.Cipher: byte[] doFinal(byte[])>
NETWORK_INFORMATION,STATIC,<android.net.NetworkInfo: android.net.NetworkInfo$State getState()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<java.lang.StackTraceElement: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.os.Environment: java.io.File getExternalStorageDirectory()>
NETWORK_INFORMATION,STATIC,<java.lang.StringBuilder: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: int getWidth()>
NETWORK_INFORMATION,STATIC,<java.util.Locale: java.lang.String getCountry()>
NETWORK_INFORMATION,STATIC,<java.lang.Enum: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.animation.Animator: android.animation.Animator clone()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.io.File[] listFiles()>
NETWORK_INFORMATION,STATIC,<android.view.KeyEvent: int getRepeatCount()>
NETWORK_INFORMATION,STATIC,<java.util.Locale: java.lang.String getLanguage()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.io.File getCanonicalFile()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getAbsolutePath()>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.util.Set keySet()>
NETWORK_INFORMATION,STATIC,<java.text.DateFormat: java.util.Date parse(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Constructor getConstructor(java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: int getContentLength()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.view.Window getWindow()>
NETWORK_INFORMATION,STATIC,<android.view.SurfaceView: android.view.SurfaceHolder getHolder()>
NETWORK_INFORMATION,STATIC,<android.webkit.WebBackForwardList: android.webkit.WebBackForwardList clone()>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: org.json.JSONArray getJSONArray(java.lang.String)>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONObject getJSONObject(int)>
NETWORK_INFORMATION,DYNAMIC,<java.lang.System: java.lang.String getProperty(java.lang.String)>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: android.content.SharedPreferences getSharedPreferences(java.lang.String,int)>
NETWORK_INFORMATION,DYNAMIC,<android.graphics.Bitmap: int getHeight()>
NETWORK_INFORMATION,DYNAMIC,<android.net.NetworkInfo: android.net.NetworkInfo$State getState()>
NETWORK_INFORMATION,DYNAMIC,<java.util.Date: long getTime()>
NETWORK_INFORMATION,DYNAMIC,<java.lang.Class: java.lang.String getName()>
NETWORK_INFORMATION,DYNAMIC,<java.text.DateFormat: java.lang.String format(java.util.Date)>
NETWORK_INFORMATION,DYNAMIC,<java.lang.StringBuilder: java.lang.String toString()>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: android.content.ContentResolver getContentResolver()>
NETWORK_INFORMATION,DYNAMIC,<android.graphics.Bitmap: int getWidth()>
NETWORK_INFORMATION,DYNAMIC,<android.telephony.TelephonyManager: java.lang.String getDeviceId()>
NETWORK_INFORMATION,DYNAMIC,<org.json.JSONArray: org.json.JSONArray put(java.lang.Object)>
NETWORK_INFORMATION,DYNAMIC,<java.lang.Long: long longValue()>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: android.content.Context getApplicationContext()>
NETWORK_INFORMATION,DYNAMIC,<java.util.Locale: java.lang.String getCountry()>
NETWORK_INFORMATION,DYNAMIC,<java.lang.Thread: java.lang.Thread$UncaughtExceptionHandler getDefaultUncaughtExceptionHandler()>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: android.content.pm.PackageManager getPackageManager()>
NETWORK_INFORMATION,DYNAMIC,<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>
NETWORK_INFORMATION,DYNAMIC,<java.lang.StringBuffer: java.lang.String toString()>
NETWORK_INFORMATION,DYNAMIC,<java.util.Locale: java.lang.String getLanguage()>
NETWORK_INFORMATION,DYNAMIC,<org.json.JSONObject: java.lang.String getString(java.lang.String)>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: android.content.res.Resources getResources()>
NETWORK_INFORMATION,DYNAMIC,<java.util.Locale: java.util.Locale getDefault()>
NETWORK_INFORMATION,DYNAMIC,<java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>
NETWORK_INFORMATION,DYNAMIC,<java.lang.String: byte[] getBytes()>
NETWORK_INFORMATION,DYNAMIC,<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>
NETWORK_INFORMATION,DYNAMIC,<android.media.AudioManager: int getStreamVolume(int)>
NETWORK_INFORMATION,DYNAMIC,<java.util.AbstractList: java.util.Iterator iterator()>
NETWORK_INFORMATION,DYNAMIC,<android.app.Activity: java.lang.Object getSystemService(java.lang.String)>
NETWORK_INFORMATION,DYNAMIC,<java.util.ArrayList: java.util.Iterator iterator()>
NETWORK_INFORMATION,DYNAMIC,<android.app.Activity: android.view.WindowManager getWindowManager()>
