category,analysis,method
LOCATION_INFORMATION,STATIC,<android.location.Location: float getAccuracy()>
LOCATION_INFORMATION,STATIC,<android.location.Location: float getBearing()>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getLatitude()>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: android.location.Location getLastKnownLocation(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: java.lang.String getBestProvider(android.location.Criteria,boolean)>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getLongitude()>
LOCATION_INFORMATION,STATIC,<android.location.Location: java.lang.String getProvider()>
LOCATION_INFORMATION,STATIC,<android.location.LocationManager: boolean isProviderEnabled(java.lang.String)>
LOCATION_INFORMATION,STATIC,<android.location.Location: double getAltitude()>
LOCATION_INFORMATION,STATIC,<android.location.Location: float getSpeed()>
LOCATION_INFORMATION,STATIC,<android.location.Location: long getTime()>
SYSTEM_SETTINGS,STATIC,<org.apache.http.conn.ssl.SSLSocketFactory: org.apache.http.conn.ssl.SSLSocketFactory getSocketFactory()>
SYSTEM_SETTINGS,STATIC,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,STATIC,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.util.Collection values()>
NETWORK_INFORMATION,STATIC,<android.view.View: android.os.IBinder getApplicationWindowToken()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getHost()>
NETWORK_INFORMATION,STATIC,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String[] list()>
NETWORK_INFORMATION,STATIC,<android.os.Environment: java.io.File getExternalStoragePublicDirectory(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.hardware.SensorManager: java.util.List getSensorList(int)>
NETWORK_INFORMATION,STATIC,<android.os.Parcel: android.os.Parcelable readParcelable(java.lang.ClassLoader)>
NETWORK_INFORMATION,STATIC,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,STATIC,<android.hardware.Camera: android.hardware.Camera$Parameters getParameters()>
NETWORK_INFORMATION,STATIC,<android.content.ContentProvider: android.content.Context getContext()>
NETWORK_INFORMATION,STATIC,<android.app.ActivityManager: void getMemoryInfo(android.app.ActivityManager$MemoryInfo)>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.Intent registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter)>
NETWORK_INFORMATION,STATIC,<android.widget.TextView: int getGravity()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<java.math.BigInteger: double doubleValue()>
NETWORK_INFORMATION,STATIC,<java.lang.Float: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<java.io.ObjectInputStream: float readFloat()>
NETWORK_INFORMATION,STATIC,<java.math.BigDecimal: double doubleValue()>
NETWORK_INFORMATION,STATIC,<java.lang.String: byte[] getBytes()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getPath()>
NETWORK_INFORMATION,STATIC,<java.lang.Thread: long getId()>
NETWORK_INFORMATION,STATIC,<android.view.View: int getId()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.util.Set entrySet()>
NETWORK_INFORMATION,STATIC,<android.database.sqlite.SQLiteDatabase: android.database.Cursor rawQuery(java.lang.String,java.lang.String[])>
NETWORK_INFORMATION,STATIC,<android.sax.RootElement: org.xml.sax.ContentHandler getContentHandler()>
NETWORK_INFORMATION,STATIC,<java.util.LinkedList: java.lang.Object remove()>
NETWORK_INFORMATION,STATIC,<java.lang.Integer: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.io.OutputStream getOutputStream()>
NETWORK_INFORMATION,STATIC,<android.content.Intent: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<java.lang.reflect.Field: int getInt(java.lang.Object)>
