"<android.app.Activity: void setContentView(android.view.View,android.view.ViewGroup$LayoutParams)>","org.anddev.andengine.opengl.view.RenderSurfaceView{18b956c V.E...... ......I. 0,0-0,0}","android.widget.FrameLayout$LayoutParams@d7db735"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/play.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@5ec9e70","null","android.graphics.BitmapFactory$Options@8a5c5e9"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@c18726e"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@85a6d0f","0","8"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.Texture@455319c"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/bg.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@80bd7a5","null","android.graphics.BitmapFactory$Options@75d477a"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@dacb2b"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@551cb88","0","8"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.Texture@3074921"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/particle_point.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@2e86146","null","android.graphics.BitmapFactory$Options@cb8ef07"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@9fc1834"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@bee565d","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/particle_waypoint.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@bb94bd2","null","android.graphics.BitmapFactory$Options@96b74a3"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@95c83a0"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@a3efb59","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/particle_launcher.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@d3c531e","null","android.graphics.BitmapFactory$Options@b36b7ff"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@9639cc"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@55af415","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/arrow.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@b56832a","null","android.graphics.BitmapFactory$Options@c48d51b"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@9d326b8"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@901adfc"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@f71faa6","null","android.graphics.BitmapFactory$Options@4a7ce7"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TiledTextureRegionBuffer@36fc094"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@9ba473d","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/menu_main.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@c331b32","null","android.graphics.BitmapFactory$Options@eb80083"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@cd25200"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@6891a39","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/large_star_glow.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@f73b87e","null","android.graphics.BitmapFactory$Options@5f021df"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@30a8e2c"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@4d820f5","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/home.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@c8ede8a","null","android.graphics.BitmapFactory$Options@95efcfb"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@3a86118"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@cd6d771","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/eyes.png"
