category,analysis,method
CALENDAR_INFORMATION,DYNAMIC,<java.util.Calendar: long getTimeInMillis()>
CALENDAR_INFORMATION,DYNAMIC,<java.util.Calendar: java.util.Calendar getInstance()>
CALENDAR_INFORMATION,DYNAMIC,<java.util.Calendar: int get(int)>
SYSTEM_SETTINGS,STATIC,<java.lang.ClassLoader: java.lang.Class loadClass(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.res.AssetManager getAssets()>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.content.SharedPreferences getPreferences(int)>
NETWORK_INFORMATION,STATIC,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,STATIC,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,STATIC,<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
NETWORK_INFORMATION,STATIC,<android.net.Uri: android.net.Uri parse(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.app.AlertDialog$Builder: android.app.AlertDialog show()>
NETWORK_INFORMATION,STATIC,<android.telephony.TelephonyManager: java.lang.String getDeviceId()>
NETWORK_INFORMATION,STATIC,<java.util.Hashtable: java.util.Set keySet()>
NETWORK_INFORMATION,STATIC,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<java.nio.Buffer: java.nio.Buffer rewind()>
NETWORK_INFORMATION,STATIC,<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int)>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.lang.String getHeaderField(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.Display: int getRotation()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getPath()>
NETWORK_INFORMATION,STATIC,<java.io.Writer: java.io.Writer append(java.lang.CharSequence,int,int)>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,STATIC,<android.view.animation.Animation: android.view.animation.Animation clone()>
NETWORK_INFORMATION,STATIC,<android.view.View: android.content.Context getContext()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap createScaledBitmap(android.graphics.Bitmap,int,int,boolean)>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.io.InputStream getInputStream()>
NETWORK_INFORMATION,STATIC,<android.telephony.TelephonyManager: java.lang.String getSubscriberId()>
NETWORK_INFORMATION,STATIC,<java.util.Hashtable: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<android.content.Context: java.lang.String getString(int,java.lang.Object[])>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.pm.ApplicationInfo getApplicationInfo()>
NETWORK_INFORMATION,STATIC,<android.hardware.Sensor: int getType()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: int getHeight()>
NETWORK_INFORMATION,STATIC,<java.lang.reflect.Array: java.lang.Object newInstance(java.lang.Class,int[])>
NETWORK_INFORMATION,STATIC,<android.net.NetworkInfo: android.net.NetworkInfo$State getState()>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: android.content.Context getBaseContext()>
NETWORK_INFORMATION,STATIC,<java.net.URLConnection: java.io.OutputStream getOutputStream()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.String getName()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: int getAction()>
NETWORK_INFORMATION,STATIC,<android.content.res.AssetFileDescriptor: long getLength()>
NETWORK_INFORMATION,STATIC,<java.net.HttpURLConnection: int getResponseCode()>
NETWORK_INFORMATION,STATIC,<android.os.Environment: java.io.File getExternalStorageDirectory()>
NETWORK_INFORMATION,STATIC,<java.lang.StringBuilder: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: int getWidth()>
NETWORK_INFORMATION,STATIC,<android.hardware.SensorManager: android.hardware.Sensor getDefaultSensor(int)>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: float getY()>
NETWORK_INFORMATION,STATIC,<android.graphics.Paint: android.graphics.Paint$FontMetrics getFontMetrics()>
NETWORK_INFORMATION,STATIC,<java.lang.Enum: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<android.animation.Animator: android.animation.Animator clone()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap$Config getConfig()>
NETWORK_INFORMATION,STATIC,<android.os.Environment: java.lang.String getExternalStorageState()>
NETWORK_INFORMATION,STATIC,<android.content.ComponentName: android.content.ComponentName clone()>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.lang.Object get(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<android.content.ContextWrapper: java.lang.ClassLoader getClassLoader()>
NETWORK_INFORMATION,STATIC,<java.util.AbstractList: java.util.Iterator iterator()>
NETWORK_INFORMATION,STATIC,<java.lang.Integer: short shortValue()>
NETWORK_INFORMATION,STATIC,<java.util.Vector: java.lang.Object get(int)>
NETWORK_INFORMATION,STATIC,<android.app.Activity: java.lang.Object getSystemService(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.util.ArrayList: java.util.Iterator iterator()>
NETWORK_INFORMATION,STATIC,<android.view.MotionEvent: float getX()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(int,int,android.graphics.Bitmap$Config)>
NETWORK_INFORMATION,STATIC,<java.lang.String: char[] toCharArray()>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Constructor getConstructor(java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<android.content.res.AssetFileDescriptor: java.io.FileDescriptor getFileDescriptor()>
NETWORK_INFORMATION,STATIC,<android.content.Context: java.lang.String getString(int)>
NETWORK_INFORMATION,STATIC,<android.app.Activity: android.view.Window getWindow()>
NETWORK_INFORMATION,STATIC,<android.content.res.AssetFileDescriptor: long getStartOffset()>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: android.content.res.AssetManager getAssets()>
NETWORK_INFORMATION,DYNAMIC,<android.view.View: int getWidth()>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: android.content.SharedPreferences getSharedPreferences(java.lang.String,int)>
NETWORK_INFORMATION,DYNAMIC,<android.app.Activity: android.content.SharedPreferences getPreferences(int)>
NETWORK_INFORMATION,DYNAMIC,<android.view.MotionEvent: int getActionIndex()>
NETWORK_INFORMATION,DYNAMIC,<android.view.ContextThemeWrapper: android.content.res.Resources getResources()>
NETWORK_INFORMATION,DYNAMIC,<android.view.View: int getLeft()>
NETWORK_INFORMATION,DYNAMIC,<android.view.MotionEvent: int getPointerId(int)>
NETWORK_INFORMATION,DYNAMIC,<android.app.AlertDialog$Builder: android.app.AlertDialog show()>
NETWORK_INFORMATION,DYNAMIC,<java.util.Hashtable: java.util.Set keySet()>
NETWORK_INFORMATION,DYNAMIC,<android.view.View: int getMeasuredHeight()>
NETWORK_INFORMATION,DYNAMIC,<android.content.ContextWrapper: android.content.Intent registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter)>
NETWORK_INFORMATION,DYNAMIC,<android.view.MotionEvent: int getActionMasked()>
NETWORK_INFORMATION,DYNAMIC,<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>
NETWORK_INFORMATION,DYNAMIC,<android.view.Display: int getRotation()>
NETWORK_INFORMATION,DYNAMIC,<android.net.ConnectivityManager: android.net.NetworkInfo getActiveNetworkInfo()>
NETWORK_INFORMATION,DYNAMIC,<android.media.AudioManager: int getStreamVolume(int)>
NETWORK_INFORMATION,DYNAMIC,<android.view.View: int getId()>
NETWORK_INFORMATION,DYNAMIC,<android.app.Activity: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,DYNAMIC,<android.view.View: int getHeight()>
NETWORK_INFORMATION,DYNAMIC,<android.view.View: android.content.Context getContext()>
NETWORK_INFORMATION,DYNAMIC,<android.graphics.Bitmap: android.graphics.Bitmap createScaledBitmap(android.graphics.Bitmap,int,int,boolean)>
