category,analysis,method
CALENDAR_INFORMATION,STATIC,<java.util.Calendar: java.util.Calendar getInstance()>
CALENDAR_INFORMATION,STATIC,<java.util.Calendar: int get(int)>
NETWORK_INFORMATION,STATIC,<java.nio.Buffer: java.nio.Buffer clear()>
NETWORK_INFORMATION,STATIC,<android.content.Intent: java.lang.String getStringExtra(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getWritableDatabase()>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: java.lang.String getString(int)>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: double getDouble(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.util.SparseArray: android.util.SparseArray clone()>
NETWORK_INFORMATION,STATIC,<java.io.ByteArrayOutputStream: byte[] toByteArray()>
NETWORK_INFORMATION,STATIC,<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
NETWORK_INFORMATION,STATIC,<org.apache.http.util.EncodingUtils: byte[] getBytes(java.lang.String,java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.webkit.WebView: java.lang.String getTitle()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getPath()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getHost()>
NETWORK_INFORMATION,STATIC,<java.net.URL: java.lang.String getRef()>
NETWORK_INFORMATION,STATIC,<javax.xml.parsers.DocumentBuilder: org.w3c.dom.Document parse(java.io.InputStream)>
NETWORK_INFORMATION,STATIC,<android.view.KeyEvent: int getAction()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String[] list()>
NETWORK_INFORMATION,STATIC,<android.hardware.SensorManager: java.util.List getSensorList(int)>
NETWORK_INFORMATION,STATIC,<android.webkit.WebView: android.view.View getZoomControls()>
NETWORK_INFORMATION,STATIC,<android.app.Notification: android.app.Notification clone()>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONArray put(java.lang.Object)>
NETWORK_INFORMATION,STATIC,<java.lang.Object: java.lang.Object clone()>
NETWORK_INFORMATION,STATIC,<javax.crypto.Mac: byte[] doFinal(byte[])>
NETWORK_INFORMATION,STATIC,<java.io.FileInputStream: java.io.FileDescriptor getFD()>
NETWORK_INFORMATION,STATIC,<android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>
NETWORK_INFORMATION,STATIC,<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
NETWORK_INFORMATION,STATIC,<android.widget.RemoteViews: android.widget.RemoteViews clone()>
NETWORK_INFORMATION,STATIC,<java.nio.Buffer: java.nio.Buffer rewind()>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: java.util.Set keySet()>
NETWORK_INFORMATION,STATIC,<android.net.ConnectivityManager: android.net.NetworkInfo getNetworkInfo(int)>
NETWORK_INFORMATION,STATIC,<java.nio.Buffer: java.nio.Buffer flip()>
NETWORK_INFORMATION,STATIC,<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()>
NETWORK_INFORMATION,STATIC,<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.util.ArrayList: java.lang.Object clone()>
NETWORK_INFORMATION,STATIC,<android.os.Bundle: long getLong(java.lang.String,long)>
NETWORK_INFORMATION,STATIC,<java.util.Random: float nextFloat()>
NETWORK_INFORMATION,STATIC,<java.security.MessageDigest: java.security.MessageDigest getInstance(java.lang.String)>
NETWORK_INFORMATION,STATIC,<java.lang.String: byte[] getBytes()>
NETWORK_INFORMATION,STATIC,<java.io.File: java.lang.String getPath()>
NETWORK_INFORMATION,STATIC,<android.view.Window: android.view.WindowManager getWindowManager()>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: long getLong(java.lang.String)>
NETWORK_INFORMATION,STATIC,<android.view.animation.Animation: android.view.animation.Animation clone()>
NETWORK_INFORMATION,STATIC,<java.text.NumberFormat: java.text.NumberFormat getInstance(java.util.Locale)>
NETWORK_INFORMATION,STATIC,<java.util.HashMap: java.util.Set entrySet()>
NETWORK_INFORMATION,STATIC,<org.json.JSONArray: org.json.JSONArray getJSONArray(int)>
NETWORK_INFORMATION,STATIC,<android.view.Window: android.view.WindowManager$LayoutParams getAttributes()>
NETWORK_INFORMATION,STATIC,<android.view.Display: int getWidth()>
NETWORK_INFORMATION,STATIC,<java.util.LinkedList: java.lang.Object remove()>
NETWORK_INFORMATION,STATIC,<org.json.JSONObject: java.util.Iterator keys()>
NETWORK_INFORMATION,STATIC,<java.lang.Integer: java.lang.String toString()>
NETWORK_INFORMATION,STATIC,<java.lang.String: java.lang.String trim()>
NETWORK_INFORMATION,STATIC,<java.lang.ref.Reference: java.lang.Object get()>
