"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { flg=0x10000 cmp=com.tags.DinoTx/com.unity3d.player.UnityPlayerNativeActivity }"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","bin/Data/settings.xml"
"<org.xmlpull.v1.XmlPullParserFactory: void setNamespaceAware(boolean)>","1"
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.view.View: void setFocusable(boolean)>","1"
"<android.view.View: void setFocusableInTouchMode(boolean)>","1"
"<android.app.Activity: void setContentView(android.view.View)>","com.unity3d.player.UnityPlayer{d4f40ae V.E...... ......I. 0,0-0,0}"
"<java.net.URL: void <init>(java.lang.String)>","http://stats.unity3d.com/HWStats.cgi"
"<android.content.Intent: android.content.Intent setAction(java.lang.String)>","android.intent.action.MAIN"
"<java.lang.StringBuilder: void setLength(int)>","269"
"<java.lang.StringBuilder: void setLength(int)>","121"
"<android.content.Intent: android.content.Intent setClassName(java.lang.String,java.lang.String)>","com.tags.DinoTx","com.unity3d.plugin.downloader.UnityDownloaderService"
"<android.content.Intent: android.content.Intent putExtra(java.lang.String,android.os.Parcelable)>","EPI","PendingIntent{924d7c2: android.os.BinderProxy@7929d3}"
"<android.app.Activity: void setContentView(int)>","2130903040"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","bin/Data/splash.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@77d46ad","null","android.graphics.BitmapFactory$Options@2adfde2"
"<android.widget.ImageView: void setImageBitmap(android.graphics.Bitmap)>","android.graphics.Bitmap@63c2573"
"<android.content.Intent: android.content.Intent putExtra(java.lang.String,android.os.Parcelable)>","EMH","android.os.Messenger@4f72c30"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-1m41s665ms what=-10 arg1=1 obj=Intent { cmp=com.tags.DinoTx/com.unity3d.plugin.downloader.UnityDownloaderService (has extras) } target=com.unity3d.plugin.downloader.b.g }"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","LVLDL","Service Bound"
"<android.os.Messenger: void send(android.os.Message)>","{ when=-1m42s327ms barrier=0 }"
"<android.app.NotificationManager: void notify(int,android.app.Notification)>","-908767821","Notification(channel=null pri=0 contentView=com.tags.DinoTx/0x1090094 vibrate=null sound=null tick defaults=0x0 flags=0x2 color=0x00000000 vis=PRIVATE)"
"<android.util.Log: int i(java.lang.String,java.lang.String)>","LicenseChecker","Binding to licensing service."
"<android.os.Messenger: void send(android.os.Message)>","{ when=-1m42s473ms barrier=0 }"
"<android.widget.TextView: void setText(int)>","2130968591"
"<android.widget.TextView: void setText(int)>","2130968583"
"<android.util.Log: int i(java.lang.String,java.lang.String)>","LicenseChecker","Calling checkLicense on service for com.tags.DinoTx"
"<android.util.Log: int i(java.lang.String,java.lang.String)>","LicenseChecker","Start monitoring timeout."
"<android.util.Log: int i(java.lang.String,java.lang.String)>","LicenseChecker","Received response."
"<android.util.Log: int i(java.lang.String,java.lang.String)>","LicenseChecker","Clearing timeout."
"<android.os.Messenger: void send(android.os.Message)>","{ when=-1m42s565ms barrier=0 }"
"<android.app.NotificationManager: void notify(int,android.app.Notification)>","-908767821","Notification(channel=null pri=0 contentView=com.tags.DinoTx/0x1090094 vibrate=null sound=null tick defaults=0x0 flags=0x10 color=0x00000000 vis=PRIVATE)"
"<android.widget.TextView: void setText(int)>","2130968602"
"<android.view.View: void setVisibility(int)>","8"
"<android.widget.TextView: void setText(int)>","2130968584"
