"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","bin/Data/settings.xml"
"<org.xmlpull.v1.XmlPullParserFactory: void setNamespaceAware(boolean)>","1"
"<java.lang.System: java.lang.String setProperty(java.lang.String,java.lang.String)>","apk","/data/app/com.galapagossoft.trialgccso-frEFZHJZnP2WrxVeyVJWfQ==/base.apk"
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","bin/Data/settings.xml"
"<org.xmlpull.v1.XmlPullParserFactory: void setNamespaceAware(boolean)>","1"
"<java.lang.System: java.lang.String setProperty(java.lang.String,java.lang.String)>","apk","/data/app/com.galapagossoft.trialgccso-frEFZHJZnP2WrxVeyVJWfQ==/base.apk"
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","bin/Data/settings.xml"
"<org.xmlpull.v1.XmlPullParserFactory: void setNamespaceAware(boolean)>","1"
"<java.lang.System: java.lang.String setProperty(java.lang.String,java.lang.String)>","apk","/data/app/com.galapagossoft.trialgccso-frEFZHJZnP2WrxVeyVJWfQ==/base.apk"
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","bin/Data/settings.xml"
"<org.xmlpull.v1.XmlPullParserFactory: void setNamespaceAware(boolean)>","1"
"<java.lang.System: java.lang.String setProperty(java.lang.String,java.lang.String)>","apk","/data/app/com.galapagossoft.trialgccso-frEFZHJZnP2WrxVeyVJWfQ==/base.apk"
