"<android.app.Activity: void setContentView(android.view.View,android.view.ViewGroup$LayoutParams)>","org.anddev.andengine.opengl.view.RenderSurfaceView{2e69e33 V.E...... ......I. 0,0-0,0}","android.widget.FrameLayout$LayoutParams@ed715f0"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/play.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@1a39c87","null","android.graphics.BitmapFactory$Options@3c4f7b4"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@78e7fdd"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@48ff752","0","8"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.Texture@a137a23"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/bg.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@393db20","null","android.graphics.BitmapFactory$Options@d783cd9"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@792369e"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@219957f","0","8"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.Texture@fab894c"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/particle_point.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@ca6cd95","null","android.graphics.BitmapFactory$Options@be71eaa"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@e3c0a9b"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@9adee38","0","8"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@5c9dd7c","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/menu_reset.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@2574605","null","android.graphics.BitmapFactory$Options@35c865a"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@2f0d08b"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@6955568","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","gfx/menu_next.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@40b3d81","null","android.graphics.BitmapFactory$Options@84cae26"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@d19ea67"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/hitvoice1.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/hitvoice2.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/hitvoice3.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/hitvoice4.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/hit1.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/hit2.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/hit3.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/hit4.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/win1.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/win2.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/win3.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/win4.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/win5.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/win6.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/win7.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/win8.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","sfx/lose1.ogg"
"<android.util.Log: int d(java.lang.String,java.lang.String,java.lang.Throwable)>","AndEngine","onSurfaceCreated","null"
"<android.util.Log: int d(java.lang.String,java.lang.String,java.lang.Throwable)>","AndEngine","RENDERER: Android Emulator OpenGL ES Translator (Google SwiftShader)","null"
"<android.util.Log: int d(java.lang.String,java.lang.String,java.lang.Throwable)>","AndEngine","VERSION: OpenGL ES-CM 1.1 (OpenGL ES 3.0 SwiftShader 4.0.0.1)","null"
