"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","ccn.ac"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","nnx.bc"
"<java.io.OutputStream: void write(byte[])>","[B@11f3741"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Log","
"
"----Activity Starts onCreate---display rotation---","-Activity Starts onCreate---display rotation---"
"0-----""","---"""
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.app.Activity: void setRequestedOrientation(int)>","1"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","
"
" Glrenderer ","renderer "
""", ""-------GlRenderer -------------""","-------GlRenderer -------------"
"<android.app.Activity: void setContentView(android.view.View)>","android.opengl.GLSurfaceView{a6684e6 V.E...... ......I. 0,0-0,0}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid"," ** rangeOfAccl ** 3 :: 1.0"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Below AdWhirlLayout"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Iyana"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid","----onResume---"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Log","
"
"----Activity Starts onCreate---display rotation---","-Activity Starts onCreate---display rotation---"
"0-----""","---"""
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.app.Activity: void setRequestedOrientation(int)>","1"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","
"
" Glrenderer ","renderer "
""", ""-------GlRenderer -------------""","-------GlRenderer -------------"
"<android.app.Activity: void setContentView(android.view.View)>","android.opengl.GLSurfaceView{63c444b V.E...... ......I. 0,0-0,0}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid"," ** rangeOfAccl ** 3 :: 1.0"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Below AdWhirlLayout"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Iyana"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid","----onResume---"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Log","
"
"----Activity Starts onCreate---display rotation---","-Activity Starts onCreate---display rotation---"
"0-----""","---"""
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.app.Activity: void setRequestedOrientation(int)>","1"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","
"
" Glrenderer ","renderer "
""", ""-------GlRenderer -------------""","-------GlRenderer -------------"
"<android.app.Activity: void setContentView(android.view.View)>","android.opengl.GLSurfaceView{63c444b V.E...... ......I. 0,0-0,0}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid"," ** rangeOfAccl ** 3 :: 1.0"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Below AdWhirlLayout"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Iyana"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid","----onResume---"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Log","
"
"----Activity Starts onCreate---display rotation---","-Activity Starts onCreate---display rotation---"
"0-----""","---"""
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.app.Activity: void setRequestedOrientation(int)>","1"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","
"
" Glrenderer ","renderer "
""", ""-------GlRenderer -------------""","-------GlRenderer -------------"
"<android.app.Activity: void setContentView(android.view.View)>","android.opengl.GLSurfaceView{63c444b V.E...... ......I. 0,0-0,0}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid"," ** rangeOfAccl ** 3 :: 1.0"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Below AdWhirlLayout"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Iyana"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid","----onResume---"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Log","
"
"----Activity Starts onCreate---display rotation---","-Activity Starts onCreate---display rotation---"
"0-----""","---"""
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.app.Activity: void setRequestedOrientation(int)>","1"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","
"
" Glrenderer ","renderer "
""", ""-------GlRenderer -------------""","-------GlRenderer -------------"
"<android.app.Activity: void setContentView(android.view.View)>","android.opengl.GLSurfaceView{63c444b V.E...... ......I. 0,0-0,0}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid"," ** rangeOfAccl ** 3 :: 1.0"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Below AdWhirlLayout"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Iyana"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid","----onResume---"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Log","
"
"----Activity Starts onCreate---display rotation---","-Activity Starts onCreate---display rotation---"
"0-----""","---"""
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.app.Activity: void setRequestedOrientation(int)>","1"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","
"
" Glrenderer ","renderer "
""", ""-------GlRenderer -------------""","-------GlRenderer -------------"
"<android.app.Activity: void setContentView(android.view.View)>","android.opengl.GLSurfaceView{63c444b V.E...... ......I. 0,0-0,0}"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid"," ** rangeOfAccl ** 3 :: 1.0"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Below AdWhirlLayout"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Iyana"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","Iyanadroid","----onResume---"
