"<android.app.Activity: void setContentView(int)>","2130903041"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","mfx/menusound.ogg"
"<android.content.res.AssetManager: android.content.res.AssetFileDescriptor openFd(java.lang.String)>","mfx/background2.ogg"
"<android.graphics.Paint: void setStyle(android.graphics.Paint$Style)>","FILL"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.Texture@349ef72"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","menu/menu1.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@19bdfc3","null","android.graphics.BitmapFactory$Options@15de040"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@cc2b79"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@4c390be","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","menu/menu2.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@e52b51f","null","android.graphics.BitmapFactory$Options@160c06c"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@5b0635"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@4a3faca","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","menu/menu3.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@277843b","null","android.graphics.BitmapFactory$Options@7cf7758"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@fc2d0b1"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b6ef996","0","8"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.Texture@e502917"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","menu/logo.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@370b104","null","android.graphics.BitmapFactory$Options@a02c6ed"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@4191922"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@6a43fb3","0","8"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","menu/light.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@6c9d970","null","android.graphics.BitmapFactory$Options@d1e4e9"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer@253a56e"
"<java.nio.IntBuffer: java.nio.IntBuffer put(int[],int,int)>","[I@b19240f","0","8"
"<java.util.HashSet: boolean add(java.lang.Object)>","org.anddev.andengine.opengl.texture.Texture@54b1c9c"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","menu/background.png"
"<android.graphics.BitmapFactory: android.graphics.Bitmap decodeStream(java.io.InputStream,android.graphics.Rect,android.graphics.BitmapFactory$Options)>","android.content.res.AssetManager$AssetInputStream@5ae6a5","null","android.graphics.BitmapFactory$Options@198aa7a"
