"<java.io.OutputStream: void write(byte[])>","[B@32b2922"
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.view.Window: void setFlags(int,int)>","128","128"
"<android.app.Activity: void setContentView(int)>","2130903041"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","MobclickAgent","missing appkey "
"<android.content.Intent: android.content.Intent setClass(android.content.Context,java.lang.Class)>","com.tuhao.Zombiesmedd.FirstActivity@9ea8fcd","class com.tuhao.Zombiesmedd.ZombocalypseActivity"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { cmp=com.tuhao.Zombiesmedd/.ZombocalypseActivity }"
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.view.Window: void setFlags(int,int)>","128","128"
"<android.app.Activity: void setContentView(int)>","2130903042"
"<java.io.OutputStream: void write(byte[])>","[B@fe2fdda"
"<android.graphics.Paint: void setStyle(android.graphics.Paint$Style)>","STROKE"
"<android.graphics.Paint: void setStyle(android.graphics.Paint$Style)>","FILL"
"<android.graphics.Paint: void setStyle(android.graphics.Paint$Style)>","STROKE"
"<android.graphics.Paint: void setStyle(android.graphics.Paint$Style)>","FILL"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","ComboState","ComboState"
"<android.util.Log: int e(java.lang.String,java.lang.String)>","ComboState","ComboState"
"<java.io.OutputStream: void write(byte[])>","[B@3484e49"
